analysis_set	metric	n_AC	n_TOL	mean_AC	mean_TOL	median_AC	median_TOL	delta_mean_TOL_minus_AC	bootstrap_delta_mean_TOL_minus_AC_median	bootstrap_delta_mean_TOL_minus_AC_ci95_low	bootstrap_delta_mean_TOL_minus_AC_ci95_high	empirical_permutation_p_one_sided_TOL_gt_AC	empirical_permutation_p_two_sided	mannwhitney_p_two_sided	welch_t_p_two_sided	cliffs_delta_TOL_vs_AC	direction_supports_hypothesis	excluded_sample
all_BC_samples_leave_one_out	strict_burden_q95	5	5	12.989218951442473	16.907653588478933	10.861606858851188	17.09902547013483	3.9184346370364604	3.96291462861452	-7.549812496695372	14.375301109365417	0.27380952380952384	0.5476190476190477	0.6751736149271245	0.5697044420600349	0.2	True	SRR32060312
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	5	5	10364.766772685392	16420.078934753452	12045.377920289378	16949.829231765543	6055.3121620680595	6034.546428109523	-4638.3492580429465	16770.478004007236	0.17063492063492064	0.3412698412698413	0.5296192990034517	0.3558923472549707	0.28	True	SRR32060312
all_BC_samples_leave_one_out	strict_burden_q90	5	5	4.859692778633509	6.340256976534633	3.884389583204939	6.981627092383093	1.4805641979011241	1.5766827253826055	-3.551028654359028	5.605509617503175	0.3134920634920635	0.626984126984127	0.2948019919337048	0.6026289396319591	0.44	True	SRR32060326
all_BC_samples_leave_one_out	strict_burden_q95	5	5	11.949426278294046	16.907653588478933	10.861606858851188	17.09902547013483	4.958227310184887	5.065657743953137	-6.317129828202144	14.683569028713634	0.1984126984126984	0.3968253968253968	0.2948019919337048	0.45704653605644135	0.44	True	SRR32060326
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	5	5	11293.975135875613	16420.078934753452	12045.377920289378	16949.829231765543	5126.103798877839	5179.218173005844	-6539.886444583414	16540.836853878336	0.2261904761904762	0.4523809523809524	0.5296192990034517	0.4661136063874037	0.28	True	SRR32060326
all_BC_samples_leave_one_out	strict_burden_q90	6	4	5.361227852521327	6.179914447572518	5.19574597454788	6.204075451031353	0.818686595051191	0.8477874293731631	-3.4091219943363944	4.576463993114306	0.40476190476190477	0.8142857142857143	0.7483812122920345	0.7321962207051298	0.16666666666666666	True	SRR32060336
all_BC_samples_leave_one_out	strict_burden_q95	6	4	13.653204866922529	16.859810618064962	13.917370651586996	16.987825491189685	3.2066057511424333	3.1963972979856017	-6.562668906236672	12.446941998719918	0.3142857142857143	0.6476190476190476	0.7483812122920345	0.572996672596376	0.16666666666666666	True	SRR32060336
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	6	4	13162.49717483562	13342.689848088088	14659.36324689565	12781.863843129484	180.192673252468	100.20629668647962	-10042.622916446322	10463.7984191711	0.4857142857142857	0.9714285714285714	0.9148485865792471	0.9764520669323469	-0.08333333333333333	True	SRR32060336
all_BC_samples_leave_one_out	strict_burden_q90	6	4	5.361227852521327	6.004658038375693	5.19574597454788	6.110492373419863	0.6434301858543661	0.6573951152172794	-3.5426948399917	4.319534252332145	0.4238095238095238	0.8666666666666667	0.7483812122920345	0.7850776783179344	0.16666666666666666	True	SRR32060341
all_BC_samples_leave_one_out	strict_burden_q95	6	4	13.653204866922529	16.08760949721828	13.917370651586996	16.40977173388586	2.4344046302957523	2.4219740833020307	-7.190865801417267	11.44190073035928	0.3761904761904762	0.7714285714285715	0.7483812122920345	0.6618489305146165	0.16666666666666666	True	SRR32060341
