gene	mean_log2_TPM_plus1_AC	mean_log2_TPM_plus1_TOL	delta_log2_TPM_plus1_TOL_minus_AC	welch_t_TOL_vs_AC	welch_p_value	rank_metric	FDR
SLC12A1	1.0103386243184407	1.5764533504843712	0.5661147261659305	0.8583286525154507	0.4381689782194913	0.8583286525154507	1.0
DHTKD1	3.9931329488754272	4.4496471881866455	0.45651423931121826	0.8581361857038192	0.4221355314789717	0.8581361857038192	1.0
PFDN1	6.952005863189697	7.240640997886658	0.28863513469696045	0.8579727388111222	0.4222294463802225	0.8579727388111222	1.0
ATP8B3	3.3726868679126105	3.955944538116455	0.5832576702038446	0.8579545782862055	0.42432797291695323	0.8579545782862055	1.0
CCHCR1	0.10750915110111237	0.7875289916992188	0.6800198405981064	0.857934559675339	0.45254520459432407	0.857934559675339	1.0
GLMN	1.6073726812998455	2.3480930030345917	0.7407203217347462	0.8577260387540155	0.417106139062912	0.8577260387540155	1.0
ZNF660	2.0319401224454245	2.5079997777938843	0.47605965534845973	0.8574731495308026	0.4238669435043714	0.8574731495308026	1.0
C3orf62	6.312903722127278	7.083439469337463	0.770535747210185	0.8573464625520263	0.41829178796525374	0.8573464625520263	1.0
ZEB2	5.933218399683635	6.330045700073242	0.39682730038960745	0.8573223997703585	0.4236769192033161	0.8573223997703585	1.0
LRRC55	0.5549037506182989	0.850120548158884	0.29521679754058516	0.8571227621118603	0.41790527380144876	0.8571227621118603	1.0
ARMH3	1.5193580240011215	1.952112853527069	0.43275482952594757	0.8570377916224656	0.42528470294291537	0.8570377916224656	1.0
MID1	1.6504628658294678	2.72637078166008	1.0759079158306122	0.8568925134739594	0.4282666439283076	0.8568925134739594	1.0
FGF7	0.5006548513968786	1.1551385298371315	0.6544836784402529	0.8568096208503428	0.4307407918485828	0.8568096208503428	1.0
RUFY2	3.405739148457845	3.7448322772979736	0.33909312884012843	0.8567917511431178	0.4180755692166831	0.8567917511431178	1.0
F8A1	3.1874670584996543	3.8565210700035095	0.6690540115038552	0.8566971179833506	0.41888233418904935	0.8566971179833506	1.0
PRMT1	0.7167568877339363	1.1267400793731213	0.40998319163918495	0.8566345410202411	0.4191503577825167	0.8566345410202411	1.0
OR2L2	2.6578972401718297	3.3547190725803375	0.6968218324085078	0.8565848068429156	0.4166219263998166	0.8565848068429156	1.0
MGLL	3.288157323996226	4.102482914924622	0.8143255909283957	0.8565064480937694	0.42483791047181196	0.8565064480937694	1.0
PSMB10	4.346087535222371	5.03310889005661	0.687021354834239	0.8565027721090235	0.4166675288158963	0.8565027721090235	1.0
MT1A	1.1774569352467854	2.063247501850128	0.8857905666033428	0.8564590002682027	0.41780288560842205	0.8564590002682027	1.0
TMEM132C	0.01966054489215215	0.14474989473819733	0.12508934984604517	0.8563131254626302	0.4527212853213812	0.8563131254626302	1.0
ANO6	3.555294632911682	3.9842525720596313	0.4289579391479492	0.8561899602135621	0.43654503217035145	0.8561899602135621	1.0
PLPPR1	0.032396102945009865	0.2319481521844864	0.19955204923947653	0.8561273721577636	0.45375249343950497	0.8561273721577636	1.0
CAPN3	4.186215440432231	4.600362420082092	0.41414697964986136	0.8560222912870294	0.4176845026879973	0.8560222912870294	1.0
AKAP8L	1.3205359776814778	1.8746304512023926	0.5540944735209148	0.8558575056358083	0.417444076021949	0.8558575056358083	1.0
SCN11A	0.7721224427223206	1.0741237848997116	0.30200134217739105	0.855605226453836	0.417791503925325	0.855605226453836	1.0
UPK3A	0.6886726021766663	1.4372707605361938	0.7485981583595276	0.8555224248911111	0.4411349560620864	0.8555224248911111	1.0
SRGAP1	2.2853386600812278	2.6327296793460846	0.3473910192648568	0.8553072586480428	0.4185160590788511	0.8553072586480428	1.0
TST	3.109171509742737	3.8085442781448364	0.6993727684020996	0.8552261526136714	0.41940343537089325	0.8552261526136714	1.0
PAK2	5.67966612180074	6.1443727016448975	0.4647065798441572	0.8549877264017827	0.42033204941996605	0.8549877264017827	1.0
VPS13D	3.012343923250834	3.3053205609321594	0.2929766376813254	0.8545316098351642	0.41802065154802526	0.8545316098351642	1.0
ABCC5	2.6852958450714746	3.2649950981140137	0.5796992530425391	0.8544423260259478	0.41793650253472164	0.8544423260259478	1.0
SYNGR1	2.343757708867391	2.869827389717102	0.526069680849711	0.8544157609622656	0.41834045973615747	0.8544157609622656	1.0
FAM241A	3.7860323588053384	4.238907516002655	0.45287515719731664	0.8542466432386624	0.4178459064117447	0.8542466432386624	1.0
SHROOM1	2.8735631505648294	3.535608232021332	0.6620450814565024	0.8541606657294151	0.42286783600441047	0.8541606657294151	1.0
OR5H14	1.0426610776533682	1.4385612607002258	0.3959001830468576	0.8541530926031877	0.41790089579555073	0.8541530926031877	1.0
NUDT16L1	4.1666953563690186	4.6486236453056335	0.481928288936615	0.8539405717221265	0.4265255739930843	0.8539405717221265	1.0
DRAP1	1.9087249437967937	2.505893290042877	0.5971683462460835	0.8534595518779062	0.41894763781451544	0.8534595518779062	1.0
PRR27	3.2952064673105874	3.674975335597992	0.3797688682874045	0.8534029377083281	0.4190493200964907	0.8534029377083281	1.0
FREM2	0.8178345157454411	1.094559907913208	0.2767253921677669	0.8533828399956573	0.41830896406618434	0.8533828399956573	1.0
SLC30A9	2.721895138422648	3.1600071787834167	0.4381120403607688	0.853258482553502	0.41840670618411	0.853258482553502	1.0
PSMC4	5.266010840733846	5.794345736503601	0.5283348957697553	0.8530053465493335	0.4459543068290784	0.8530053465493335	1.0
ZBTB26	0.5578549442191919	1.1264262981712818	0.5685713539520899	0.8527056648470208	0.44543864080170953	0.8527056648470208	1.0
HSFY2	0.4438561934768141	0.9129692763090134	0.46911308283219927	0.8525791843440528	0.4201806521534936	0.8525791843440528	1.0
MORF4L2	1.3019399444262187	1.9174849390983582	0.6155449946721394	0.852362678587682	0.4213106752591137	0.852362678587682	1.0
INHBE	2.312343200047811	2.9390838742256165	0.6267406741778054	0.8522085904125534	0.42272585234657367	0.8522085904125534	1.0
AGAP5	1.8921376764774323	2.448980689048767	0.5568430125713348	0.851616676811784	0.42118900196060305	0.851616676811784	1.0
PSMB5	3.6973758935928345	4.156918466091156	0.45954257249832153	0.8515426967903794	0.42440511078973603	0.8515426967903794	1.0
EEF1AKMT1	1.1019304990768433	1.810605138540268	0.7086746394634247	0.851480806637861	0.42385649481829457	0.851480806637861	1.0
YPEL2	2.8172893126805625	3.2134122252464294	0.39612291256586696	0.8514617396968569	0.4193440912081216	0.8514617396968569	1.0
BEND3	0.26236289367079735	0.4550059139728546	0.19264302030205727	0.8514138054578292	0.4337564250943423	0.8514138054578292	1.0
CNTNAP3	2.243252376715342	2.937004566192627	0.6937521894772849	0.8512843695776563	0.4193901798794562	0.8512843695776563	1.0
SEPTIN6	7.139683723449707	7.547494173049927	0.4078104496002197	0.8512006591212038	0.42810016234262077	0.8512006591212038	1.0
GOLM1	4.917126437028249	5.713756680488586	0.7966302434603376	0.8508771435405549	0.42258600310149175	0.8508771435405549	1.0
KLHL36	3.7502744992574057	4.044447422027588	0.29417292277018214	0.8508640864357985	0.4327513164720527	0.8508640864357985	1.0
KDM3B	0.056597953041394554	0.4019763767719269	0.34537842373053235	0.8508087922122226	0.4552068891102405	0.8508087922122226	1.0
PRDM15	0.36509649952252704	0.5587987527251244	0.19370225320259732	0.8506154405705587	0.42310112930869576	0.8506154405705587	1.0
NAA20	4.181341727574666	4.615259885787964	0.4339181582132978	0.8501252223366785	0.42461307656760333	0.8501252223366785	1.0
CDK19	4.426041762034099	4.941800475120544	0.5157587130864458	0.8499731388372153	0.4213030218913016	0.8499731388372153	1.0
CARMIL2	0.49566130836804706	0.8739742040634155	0.37831289569536847	0.8499189414398843	0.4386874851197024	0.8499189414398843	1.0
TNS3	1.0793470852077007	1.400416523218155	0.3210694380104542	0.8497207891757704	0.4299927656621803	0.8497207891757704	1.0
KAT14	1.2588236530621846	1.769729122519493	0.5109054694573085	0.8496582751112904	0.42214775345741395	0.8496582751112904	1.0
B3GNT3	0.45298915604750317	0.9683346450328827	0.5153454889853795	0.8496488303427099	0.4470760430846438	0.8496488303427099	1.0
KIF2A	5.742817640304565	6.126535534858704	0.3837178945541382	0.8495426838220796	0.44274750844846816	0.8495426838220796	1.0
CCDC149	2.1543433467547097	2.550867795944214	0.39652444918950414	0.849540910820904	0.4230617800712835	0.849540910820904	1.0
TRDMT1	2.571995278199514	2.9967845678329468	0.4247892896334329	0.8494626121199672	0.42102634205069556	0.8494626121199672	1.0
WASHC2C	4.005328933397929	4.4941123723983765	0.4887834390004473	0.8493792073335324	0.42955656431588146	0.8493792073335324	1.0
TMEM184C	3.0625085830688477	3.4491201043128967	0.3866115212440491	0.8493661923481817	0.4281189591326401	0.8493661923481817	1.0
MS4A10	2.6581737995147705	2.9870641827583313	0.3288903832435608	0.8493512213283863	0.4220953696001173	0.8493512213283863	1.0
IL17RD	0.6338299016157786	0.9554009549319744	0.32157105331619584	0.849111422097757	0.43916386685834374	0.849111422097757	1.0
GPC2	0.030595699946085613	0.2149333655834198	0.1843376656373342	0.8490906971759564	0.45598497210626676	0.8490906971759564	1.0
B3GNT6	0.21361970901489258	0.47774336487054825	0.26412365585565567	0.8489145901329819	0.4251016748996046	0.8489145901329819	1.0
BRD2	7.0764946937561035	7.463707685470581	0.38721299171447754	0.8484725417591535	0.4310585288555448	0.8484725417591535	1.0
TAF1D	7.048455715179443	7.358061909675598	0.3096061944961548	0.8482082942391743	0.42109830200139803	0.8482082942391743	1.0
PARS2	0.11147059003512065	0.30872728675603867	0.197256696720918	0.847949232110783	0.43670331681658303	0.847949232110783	1.0
HOGA1	2.099158684412638	2.8743560016155243	0.7751973172028861	0.8474732824289379	0.42152085091484837	0.8474732824289379	1.0
NSUN5	5.088705221811931	5.497374773025513	0.40866955121358206	0.8474099729807337	0.4320684189655742	0.8474099729807337	1.0
EFCAB3	0.20193296670913696	0.5544655472040176	0.3525325804948807	0.8472162915773024	0.4366228796104462	0.8472162915773024	1.0
RHOBTB2	3.5112831195195517	3.8334471583366394	0.32216403881708766	0.8471502258371607	0.4245678477929242	0.8471502258371607	1.0
SMAD1	2.2617176870505014	2.7176889181137085	0.45597123106320714	0.8470974205460894	0.4250339943256507	0.8470974205460894	1.0
SCAMP4	2.6544175297021866	3.327481210231781	0.6730636805295944	0.8470328361983267	0.4218809465349233	0.8470328361983267	1.0
PSPN	3.098739743232727	3.498250961303711	0.3995112180709839	0.8470034384977023	0.42206136494798513	0.8470034384977023	1.0
SULF2	4.920778393745422	5.572123646736145	0.6513452529907227	0.8468491497462282	0.425682658240046	0.8468491497462282	1.0
FAM120C	0.8429330388704935	1.2548058182001114	0.41187277932961786	0.8467929813574108	0.4333221175371781	0.8467929813574108	1.0
HNRNPA3	4.2236815358814495	5.211815416812897	0.9881338809314473	0.8467667971079073	0.4223104520755558	0.8467667971079073	1.0
OR8H2	1.8227519392967224	2.442250579595566	0.6194986402988434	0.8461725468813964	0.42447013083005825	0.8461725468813964	1.0
METTL6	4.133864164352417	4.621113479137421	0.48724931478500366	0.8461722449025619	0.43162178725304995	0.8461722449025619	1.0
ABCG1	1.9165519773960114	2.6817157566547394	0.765163779258728	0.8458841434951715	0.4256427895030101	0.8458841434951715	1.0
SF3B3	4.224482814470927	4.666683077812195	0.4422002633412676	0.8458652472847075	0.42385185500005396	0.8458652472847075	1.0
LEP	0.5517067511876425	0.8113855794072151	0.25967882821957267	0.8457696790925502	0.4249323853761545	0.8457696790925502	1.0
ZNF276	4.278293689092	4.707009732723236	0.42871604363123605	0.845689239403577	0.42890766569718847	0.845689239403577	1.0
HAP1	2.709177851676941	3.0864883065223694	0.37731045484542847	0.8451098741857246	0.4266541962440866	0.8451098741857246	1.0
BOLA2	0.867047389348348	2.2204729318618774	1.3534255425135293	0.8450359827188884	0.4336632782926207	0.8450359827188884	1.0
SC5D	1.4931045075257618	1.8452445268630981	0.3521400193373363	0.8450216433227555	0.4227389884191636	0.8450216433227555	1.0
NUFIP1	2.5110608537991843	2.760233521461487	0.2491726676623025	0.844572862338485	0.4246563064710625	0.844572862338485	1.0
MTPN	7.559115091959636	8.010719895362854	0.4516048034032183	0.8445439641412698	0.43055340772951994	0.8445439641412698	1.0
UBE2I	5.243769407272339	5.5995166301727295	0.3557472229003906	0.8444562706240907	0.4332733238689097	0.8444562706240907	1.0
FAM227B	3.6125680208206177	4.362281143665314	0.749713122844696	0.8443317686825905	0.4249328168620529	0.8443317686825905	1.0
ETF1	3.0161440670490265	3.575395166873932	0.5592510998249054	0.8441863680257216	0.42308998726159586	0.8441863680257216	1.0
SLC25A52	0.6770073175430298	1.0965595245361328	0.419552206993103	0.8440909998413637	0.42606002390542425	0.8440909998413637	1.0
SFXN3	1.3371397318939369	1.8656105399131775	0.5284708080192406	0.8440834112125782	0.4241790338500335	0.8440834112125782	1.0
GLB1L	2.729205240805944	3.4845704436302185	0.7553652028242746	0.8438892777167708	0.4256838396168462	0.8438892777167708	1.0
PAFAH1B1	3.4476112524668374	3.8296614289283752	0.3820501764615378	0.8438538328222119	0.43007301126999214	0.8438538328222119	1.0
MYOZ3	0.8066876282294592	1.1535525172948837	0.34686488906542456	0.843736573318501	0.42832322917119986	0.843736573318501	1.0
SMYD3	2.9909704526265464	3.754694163799286	0.7637237111727395	0.8437217838009541	0.42404121659869964	0.8437217838009541	1.0
DTX4	2.8806738456090293	3.260031759738922	0.37935791412989284	0.8434801066132444	0.423736715015154	0.8434801066132444	1.0
OIP5	0.992787778377533	1.8079880625009537	0.8152002841234207	0.8434012019095855	0.4425487798715463	0.8434012019095855	1.0
ZKSCAN5	2.982481519381205	3.4023937582969666	0.41991223891576146	0.8433827833534631	0.423820182361248	0.8433827833534631	1.0
TMCO3	3.359089652697245	3.8288074731826782	0.4697178204854331	0.8429889941127446	0.4293666119408403	0.8429889941127446	1.0
SHOX	5.606638272603353	5.881797194480896	0.2751589218775434	0.8427672721461443	0.42579397346760955	0.8427672721461443	1.0
NDN	0.48792920509974164	0.8012888133525848	0.3133596082528432	0.8425541305939984	0.43109997458894556	0.8425541305939984	1.0
DOCK9	0.9706239346414804	1.3352173864841461	0.3645934518426657	0.8424931257503296	0.4269913507324144	0.8424931257503296	1.0
ANAPC15	5.601646741231282	6.150432109832764	0.5487853686014814	0.8423131718100941	0.4306880447877377	0.8423131718100941	1.0
NF2	2.4993810256322226	2.941130757331848	0.4417497316996255	0.8422019477188915	0.4269458195252986	0.8422019477188915	1.0
CCBE1	2.9719342788060508	3.3566510677337646	0.3847167889277139	0.842153841699869	0.4241723280817744	0.842153841699869	1.0
TAFAZZIN	2.2264789740244546	2.804720461368561	0.5782414873441062	0.8420460588740388	0.4248381588438329	0.8420460588740388	1.0
ARL17A	6.342839002609253	7.07328724861145	0.7304482460021973	0.8417595878490073	0.4267149475559869	0.8417595878490073	1.0
BLZF1	1.9442717830340068	2.5053438246250153	0.5610720415910084	0.8417379397600266	0.4260070355155089	0.8417379397600266	1.0
ZNF512	2.540241559346517	3.08504182100296	0.5448002616564431	0.8409453252557163	0.4265613727058074	0.8409453252557163	1.0
USP7	4.582406719525655	4.94867730140686	0.36627058188120554	0.8408372058018339	0.4274209964155702	0.8408372058018339	1.0
KIAA0930	4.209360082944234	4.665814995765686	0.4564549128214521	0.8403980657533154	0.42694994092265903	0.8403980657533154	1.0
ZNF106	8.10590918858846	8.677385210990906	0.5714760224024449	0.8402508210239976	0.4251661216288066	0.8402508210239976	1.0
NUDCD3	3.004426121711731	3.3457303047180176	0.3413041830062866	0.8401141437041015	0.4444773383553755	0.8401141437041015	1.0
ANO10	5.2001731395721436	5.926342725753784	0.7261695861816406	0.8396266076399321	0.4255023100729913	0.8396266076399321	1.0
ACTR8	1.7723953425884247	2.3043783605098724	0.5319830179214478	0.8396055191343114	0.4267747170534994	0.8396055191343114	1.0
ACBD7	4.2817098299662275	4.772571921348572	0.49086209138234427	0.8392687428151911	0.42852056018910584	0.8392687428151911	1.0
CAVIN1	3.0212194522221885	3.526091456413269	0.5048720041910806	0.8391499180702706	0.4282118374313084	0.8391499180702706	1.0
SCUBE2	0.013546166320641836	0.08946484327316284	0.07591867695252101	0.8390234904558056	0.46056596223989416	0.8390234904558056	1.0
LPIN2	5.785552581151326	6.25668740272522	0.4711348215738935	0.8387274951458654	0.4260008439590414	0.8387274951458654	1.0
SCFD2	2.80647349357605	3.125319242477417	0.3188457489013672	0.8385924255222335	0.44282623266597343	0.8385924255222335	1.0
MREG	3.8672465880711875	4.4395710825920105	0.572324494520823	0.8384798868256335	0.4262147887504764	0.8384798868256335	1.0
ZNF141	2.882942716280619	3.188988983631134	0.3060462673505149	0.8383427438593164	0.4271651553382483	0.8383427438593164	1.0
ZNF891	2.477330446243286	2.8803598880767822	0.4030294418334961	0.8381225335131353	0.4347394515855912	0.8381225335131353	1.0
IFI35	2.559321254491806	3.0363038778305054	0.47698262333869934	0.8379953001263675	0.42692730418875163	0.8379953001263675	1.0
WNT10B	0.17627874513467154	0.3878185600042343	0.21153981486956278	0.8374340594933353	0.4443318642647329	0.8374340594933353	1.0
TMPRSS15	0.39183958371480304	0.9632260501384735	0.5713864664236705	0.8371556331283356	0.43547437927236654	0.8371556331283356	1.0
KRBA2	3.8139954010645547	4.127171456813812	0.31317605574925755	0.8367370453522619	0.4279455648109044	0.8367370453522619	1.0
CEACAM6	1.7064144611358643	2.369868613779545	0.6634541526436806	0.8366514735560527	0.44061602328529753	0.8366514735560527	1.0
PRTG	0.018406316948433716	0.08410795917734504	0.06570164222891132	0.8365056385450863	0.4622224276008347	0.8365056385450863	1.0
LMAN1	3.412913680076599	3.744229793548584	0.33131611347198486	0.8364522465102542	0.42792440364362755	0.8364522465102542	1.0
GPR173	5.027383486429851	5.658127188682556	0.6307437022527056	0.8363888751494453	0.4273617374559611	0.8363888751494453	1.0
ZNF385A	4.2247114181518555	4.575033664703369	0.35032224655151367	0.8363435467592	0.4272349108800722	0.8363435467592	1.0
